"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment",
"04","Arizona","04001","Apache","2011","421","",
"04","Arizona","04001","Apache","2012","263","",
"04","Arizona","04001","Apache","2013","285","",
"04","Arizona","04001","Apache","2014","269","",
"04","Arizona","04001","Apache","2015","220","",
"04","Arizona","04001","Apache","2016","204","",
"04","Arizona","04001","Apache","2017","210","",
"04","Arizona","04001","Apache","2018","179","",
"04","Arizona","04001","Apache","2019","222","",
"04","Arizona","04001","Apache","2020","206","",
"04","Arizona","04001","Apache","2021","172","",
"04","Arizona","04003","Cochise","2011","526","",
"04","Arizona","04003","Cochise","2012","556","",
"04","Arizona","04003","Cochise","2013","551","",
"04","Arizona","04003","Cochise","2014","527","",
"04","Arizona","04003","Cochise","2015","418","",
"04","Arizona","04003","Cochise","2016","481","",
"04","Arizona","04003","Cochise","2017","448","",
"04","Arizona","04003","Cochise","2018","578","",
"04","Arizona","04003","Cochise","2019","457","",
"04","Arizona","04003","Cochise","2020","291","",
"04","Arizona","04003","Cochise","2021","391","",
"04","Arizona","04005","Coconino","2011","370","",
"04","Arizona","04005","Coconino","2012","314","",
"04","Arizona","04005","Coconino","2013","294","",
"04","Arizona","04005","Coconino","2014","290","",
"04","Arizona","04005","Coconino","2015","293","",
"04","Arizona","04005","Coconino","2016","305","",
"04","Arizona","04005","Coconino","2017","297","",
"04","Arizona","04005","Coconino","2018","324","",
"04","Arizona","04005","Coconino","2019","271","",
"04","Arizona","04005","Coconino","2020","179","",
"04","Arizona","04005","Coconino","2021","163","",
"04","Arizona","04007","Gila","2011","300","",
"04","Arizona","04007","Gila","2012","255","",
"04","Arizona","04007","Gila","2013","222","",
"04","Arizona","04007","Gila","2014","225","",
"04","Arizona","04007","Gila","2015","226","",
"04","Arizona","04007","Gila","2016","260","",
"04","Arizona","04007","Gila","2017","241","",
"04","Arizona","04007","Gila","2018","233","",
"04","Arizona","04007","Gila","2019","191","",
"04","Arizona","04007","Gila","2020","176","",
"04","Arizona","04007","Gila","2021","186","",
"04","Arizona","04009","Graham","2011","215","",
"04","Arizona","04009","Graham","2012","244","",
"04","Arizona","04009","Graham","2013","179","",
"04","Arizona","04009","Graham","2014","240","",
"04","Arizona","04009","Graham","2015","233","",
"04","Arizona","04009","Graham","2016","199","",
"04","Arizona","04009","Graham","2017","170","",
"04","Arizona","04009","Graham","2018","164","",
"04","Arizona","04009","Graham","2019","128","",
"04","Arizona","04009","Graham","2020","89","",
"04","Arizona","04009","Graham","2021","121","",
"04","Arizona","04011","Greenlee","2011","19","",
"04","Arizona","04011","Greenlee","2012","15","",
"04","Arizona","04011","Greenlee","2013","10","",
"04","Arizona","04011","Greenlee","2014","23","",
"04","Arizona","04011","Greenlee","2015","20","",
"04","Arizona","04011","Greenlee","2016","18","",
"04","Arizona","04011","Greenlee","2017","8","",
"04","Arizona","04011","Greenlee","2018","20","",
"04","Arizona","04011","Greenlee","2019","13","",
"04","Arizona","04011","Greenlee","2020","10","",
"04","Arizona","04011","Greenlee","2021","6","",
"04","Arizona","04012","La Paz","2011","118","",
"04","Arizona","04012","La Paz","2012","107","",
"04","Arizona","04012","La Paz","2013","98","",
"04","Arizona","04012","La Paz","2014","93","",
"04","Arizona","04012","La Paz","2015","109","",
"04","Arizona","04012","La Paz","2016","78","",
"04","Arizona","04012","La Paz","2017","58","",
"04","Arizona","04012","La Paz","2018","74","",
"04","Arizona","04012","La Paz","2019","44","",
"04","Arizona","04012","La Paz","2020","50","",
"04","Arizona","04012","La Paz","2021","48","",
"04","Arizona","04013","Maricopa","2011","16,195","",
"04","Arizona","04013","Maricopa","2012","18,957","",
"04","Arizona","04013","Maricopa","2013","17,100","",
"04","Arizona","04013","Maricopa","2014","18,296","",
"04","Arizona","04013","Maricopa","2015","18,494","",
"04","Arizona","04013","Maricopa","2016","17,860","",
"04","Arizona","04013","Maricopa","2017","17,977","",
"04","Arizona","04013","Maricopa","2018","16,978","",
"04","Arizona","04013","Maricopa","2019","17,043","",
"04","Arizona","04013","Maricopa","2020","10,182","",
"04","Arizona","04013","Maricopa","2021","11,669","",
"04","Arizona","04015","Mohave","2011","1,001","",
"04","Arizona","04015","Mohave","2012","1,034","",
"04","Arizona","04015","Mohave","2013","861","",
"04","Arizona","04015","Mohave","2014","860","",
"04","Arizona","04015","Mohave","2015","833","",
"04","Arizona","04015","Mohave","2016","729","",
"04","Arizona","04015","Mohave","2017","850","",
"04","Arizona","04015","Mohave","2018","702","",
"04","Arizona","04015","Mohave","2019","743","",
"04","Arizona","04015","Mohave","2020","598","",
"04","Arizona","04015","Mohave","2021","553","",
"04","Arizona","04017","Navajo","2011","330","",
"04","Arizona","04017","Navajo","2012","342","",
"04","Arizona","04017","Navajo","2013","338","",
"04","Arizona","04017","Navajo","2014","320","",
"04","Arizona","04017","Navajo","2015","345","",
"04","Arizona","04017","Navajo","2016","345","",
"04","Arizona","04017","Navajo","2017","296","",
"04","Arizona","04017","Navajo","2018","256","",
"04","Arizona","04017","Navajo","2019","238","",
"04","Arizona","04017","Navajo","2020","209","",
"04","Arizona","04017","Navajo","2021","236","",
"04","Arizona","04019","Pima","2011","3,189","",
"04","Arizona","04019","Pima","2012","3,378","",
"04","Arizona","04019","Pima","2013","2,880","",
"04","Arizona","04019","Pima","2014","3,113","",
"04","Arizona","04019","Pima","2015","3,327","",
"04","Arizona","04019","Pima","2016","3,368","",
"04","Arizona","04019","Pima","2017","3,032","",
"04","Arizona","04019","Pima","2018","3,081","",
"04","Arizona","04019","Pima","2019","3,082","",
"04","Arizona","04019","Pima","2020","2,093","",
"04","Arizona","04019","Pima","2021","2,201","",
"04","Arizona","04021","Pinal","2011","1,307","",
"04","Arizona","04021","Pinal","2012","1,480","",
"04","Arizona","04021","Pinal","2013","1,393","",
"04","Arizona","04021","Pinal","2014","1,444","",
"04","Arizona","04021","Pinal","2015","1,536","",
"04","Arizona","04021","Pinal","2016","1,336","",
"04","Arizona","04021","Pinal","2017","1,312","",
"04","Arizona","04021","Pinal","2018","1,375","",
"04","Arizona","04021","Pinal","2019","1,360","",
"04","Arizona","04021","Pinal","2020","927","",
"04","Arizona","04021","Pinal","2021","983","",
"04","Arizona","04023","Santa Cruz","2011","123","",
"04","Arizona","04023","Santa Cruz","2012","128","",
"04","Arizona","04023","Santa Cruz","2013","113","",
"04","Arizona","04023","Santa Cruz","2014","169","",
"04","Arizona","04023","Santa Cruz","2015","172","",
"04","Arizona","04023","Santa Cruz","2016","196","",
"04","Arizona","04023","Santa Cruz","2017","177","",
"04","Arizona","04023","Santa Cruz","2018","185","",
"04","Arizona","04023","Santa Cruz","2019","202","",
"04","Arizona","04023","Santa Cruz","2020","71","",
"04","Arizona","04023","Santa Cruz","2021","108","",
"04","Arizona","04025","Yavapai","2011","699","",
"04","Arizona","04025","Yavapai","2012","793","",
"04","Arizona","04025","Yavapai","2013","795","",
"04","Arizona","04025","Yavapai","2014","812","",
"04","Arizona","04025","Yavapai","2015","717","",
"04","Arizona","04025","Yavapai","2016","717","",
"04","Arizona","04025","Yavapai","2017","627","",
"04","Arizona","04025","Yavapai","2018","606","",
"04","Arizona","04025","Yavapai","2019","531","",
"04","Arizona","04025","Yavapai","2020","383","",
"04","Arizona","04025","Yavapai","2021","359","",
"04","Arizona","04027","Yuma","2011","887","",
"04","Arizona","04027","Yuma","2012","986","",
"04","Arizona","04027","Yuma","2013","910","",
"04","Arizona","04027","Yuma","2014","800","",
"04","Arizona","04027","Yuma","2015","742","",
"04","Arizona","04027","Yuma","2016","622","",
"04","Arizona","04027","Yuma","2017","582","",
"04","Arizona","04027","Yuma","2018","539","",
"04","Arizona","04027","Yuma","2019","700","",
"04","Arizona","04027","Yuma","2020","405","",
"04","Arizona","04027","Yuma","2021","377","",
