"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment",
"37","North Carolina","37001","Alamance","2011","748","",
"37","North Carolina","37001","Alamance","2012","740","",
"37","North Carolina","37001","Alamance","2013","750","",
"37","North Carolina","37001","Alamance","2014","756","",
"37","North Carolina","37001","Alamance","2015","739","",
"37","North Carolina","37001","Alamance","2016","627","",
"37","North Carolina","37001","Alamance","2017","1,492","",
"37","North Carolina","37001","Alamance","2018","2,434","",
"37","North Carolina","37001","Alamance","2019","1,782","",
"37","North Carolina","37003","Alexander","2011","82","",
"37","North Carolina","37003","Alexander","2012","129","",
"37","North Carolina","37003","Alexander","2013","112","",
"37","North Carolina","37003","Alexander","2014","165","",
"37","North Carolina","37003","Alexander","2015","112","",
"37","North Carolina","37003","Alexander","2016","114","",
"37","North Carolina","37003","Alexander","2017","131","",
"37","North Carolina","37003","Alexander","2018","152","",
"37","North Carolina","37003","Alexander","2019","129","",
"37","North Carolina","37005","Alleghany","2011","18","",
"37","North Carolina","37005","Alleghany","2012","47","",
"37","North Carolina","37005","Alleghany","2013","38","",
"37","North Carolina","37005","Alleghany","2014","40","",
"37","North Carolina","37005","Alleghany","2015","45","",
"37","North Carolina","37005","Alleghany","2016","17","",
"37","North Carolina","37005","Alleghany","2017","13","",
"37","North Carolina","37005","Alleghany","2018","30","",
"37","North Carolina","37005","Alleghany","2019","21","",
"37","North Carolina","37007","Anson","2011","212","",
"37","North Carolina","37007","Anson","2012","231","",
"37","North Carolina","37007","Anson","2013","134","",
"37","North Carolina","37007","Anson","2014","210","",
"37","North Carolina","37007","Anson","2015","168","",
"37","North Carolina","37007","Anson","2016","130","",
"37","North Carolina","37007","Anson","2017","143","",
"37","North Carolina","37007","Anson","2018","205","",
"37","North Carolina","37007","Anson","2019","130","",
"37","North Carolina","37009","Ashe","2011","86","",
"37","North Carolina","37009","Ashe","2012","66","",
"37","North Carolina","37009","Ashe","2013","75","",
"37","North Carolina","37009","Ashe","2014","64","",
"37","North Carolina","37009","Ashe","2015","62","",
"37","North Carolina","37009","Ashe","2016","68","",
"37","North Carolina","37009","Ashe","2017","105","",
"37","North Carolina","37009","Ashe","2018","158","",
"37","North Carolina","37009","Ashe","2019","101","",
"37","North Carolina","37011","Avery","2011","72","",
"37","North Carolina","37011","Avery","2012","79","",
"37","North Carolina","37011","Avery","2013","94","",
"37","North Carolina","37011","Avery","2014","81","",
"37","North Carolina","37011","Avery","2015","119","",
"37","North Carolina","37011","Avery","2016","88","",
"37","North Carolina","37011","Avery","2017","145","",
"37","North Carolina","37011","Avery","2018","192","",
"37","North Carolina","37011","Avery","2019","189","",
"37","North Carolina","37013","Beaufort","2011","199","",
"37","North Carolina","37013","Beaufort","2012","261","",
"37","North Carolina","37013","Beaufort","2013","294","",
"37","North Carolina","37013","Beaufort","2014","191","",
"37","North Carolina","37013","Beaufort","2015","204","",
"37","North Carolina","37013","Beaufort","2016","207","",
"37","North Carolina","37013","Beaufort","2017","275","",
"37","North Carolina","37013","Beaufort","2018","309","",
"37","North Carolina","37013","Beaufort","2019","232","",
"37","North Carolina","37015","Bertie","2011","168","",
"37","North Carolina","37015","Bertie","2012","184","",
"37","North Carolina","37015","Bertie","2013","178","",
"37","North Carolina","37015","Bertie","2014","217","",
"37","North Carolina","37015","Bertie","2015","151","",
"37","North Carolina","37015","Bertie","2016","192","",
"37","North Carolina","37015","Bertie","2017","194","",
"37","North Carolina","37015","Bertie","2018","190","",
"37","North Carolina","37015","Bertie","2019","189","",
"37","North Carolina","37017","Bladen","2011","295","",
"37","North Carolina","37017","Bladen","2012","334","",
"37","North Carolina","37017","Bladen","2013","171","",
"37","North Carolina","37017","Bladen","2014","48","",
"37","North Carolina","37017","Bladen","2015","72","",
"37","North Carolina","37017","Bladen","2016","162","",
"37","North Carolina","37017","Bladen","2017","181","",
"37","North Carolina","37017","Bladen","2018","214","",
"37","North Carolina","37017","Bladen","2019","158","",
"37","North Carolina","37019","Brunswick","2011","474","",
"37","North Carolina","37019","Brunswick","2012","502","",
"37","North Carolina","37019","Brunswick","2013","547","",
"37","North Carolina","37019","Brunswick","2014","573","",
"37","North Carolina","37019","Brunswick","2015","419","",
"37","North Carolina","37019","Brunswick","2016","432","",
"37","North Carolina","37019","Brunswick","2017","437","",
"37","North Carolina","37019","Brunswick","2018","248","",
"37","North Carolina","37019","Brunswick","2019","275","",
"37","North Carolina","37021","Buncombe","2011","1,279","",
"37","North Carolina","37021","Buncombe","2012","1,393","",
"37","North Carolina","37021","Buncombe","2013","822","",
"37","North Carolina","37021","Buncombe","2014","1,173","",
"37","North Carolina","37021","Buncombe","2015","517","",
"37","North Carolina","37021","Buncombe","2016","639","",
"37","North Carolina","37021","Buncombe","2017","744","",
"37","North Carolina","37021","Buncombe","2018","1,414","",
"37","North Carolina","37021","Buncombe","2019","698","",
"37","North Carolina","37023","Burke","2011","560","",
"37","North Carolina","37023","Burke","2012","600","",
"37","North Carolina","37023","Burke","2013","368","",
"37","North Carolina","37023","Burke","2014","328","",
"37","North Carolina","37023","Burke","2015","279","",
"37","North Carolina","37023","Burke","2016","265","",
"37","North Carolina","37023","Burke","2017","247","",
"37","North Carolina","37023","Burke","2018","490","",
"37","North Carolina","37023","Burke","2019","241","",
"37","North Carolina","37025","Cabarrus","2011","924","",
"37","North Carolina","37025","Cabarrus","2012","1,095","",
"37","North Carolina","37025","Cabarrus","2013","614","",
"37","North Carolina","37025","Cabarrus","2014","669","",
"37","North Carolina","37025","Cabarrus","2015","463","",
"37","North Carolina","37025","Cabarrus","2016","543","",
"37","North Carolina","37025","Cabarrus","2017","906","",
"37","North Carolina","37025","Cabarrus","2018","1,260","",
"37","North Carolina","37025","Cabarrus","2019","637","",
"37","North Carolina","37027","Caldwell","2011","394","",
"37","North Carolina","37027","Caldwell","2012","378","",
"37","North Carolina","37027","Caldwell","2013","267","",
"37","North Carolina","37027","Caldwell","2014","318","",
"37","North Carolina","37027","Caldwell","2015","285","",
"37","North Carolina","37027","Caldwell","2016","290","",
"37","North Carolina","37027","Caldwell","2017","361","",
"37","North Carolina","37027","Caldwell","2018","603","",
"37","North Carolina","37027","Caldwell","2019","456","",
"37","North Carolina","37029","Camden","2011","80","",
"37","North Carolina","37029","Camden","2012","111","",
"37","North Carolina","37029","Camden","2013","101","",
"37","North Carolina","37029","Camden","2014","65","",
"37","North Carolina","37029","Camden","2015","73","",
"37","North Carolina","37029","Camden","2016","86","",
"37","North Carolina","37029","Camden","2017","69","",
"37","North Carolina","37029","Camden","2018","49","",
"37","North Carolina","37029","Camden","2019","31","",
"37","North Carolina","37031","Carteret","2011","72","",
"37","North Carolina","37031","Carteret","2012","91","",
"37","North Carolina","37031","Carteret","2013","124","",
"37","North Carolina","37031","Carteret","2014","159","",
"37","North Carolina","37031","Carteret","2015","133","",
"37","North Carolina","37031","Carteret","2016","132","",
"37","North Carolina","37031","Carteret","2017","155","",
"37","North Carolina","37031","Carteret","2018","213","",
"37","North Carolina","37031","Carteret","2019","171","",
"37","North Carolina","37033","Caswell","2011","63","",
"37","North Carolina","37033","Caswell","2012","69","",
"37","North Carolina","37033","Caswell","2013","69","",
"37","North Carolina","37033","Caswell","2014","55","",
"37","North Carolina","37033","Caswell","2015","51","",
"37","North Carolina","37033","Caswell","2016","60","",
"37","North Carolina","37033","Caswell","2017","100","",
"37","North Carolina","37033","Caswell","2018","152","",
"37","North Carolina","37033","Caswell","2019","104","",
"37","North Carolina","37035","Catawba","2011","561","",
"37","North Carolina","37035","Catawba","2012","591","",
"37","North Carolina","37035","Catawba","2013","604","",
"37","North Carolina","37035","Catawba","2014","689","",
"37","North Carolina","37035","Catawba","2015","660","",
"37","North Carolina","37035","Catawba","2016","903","",
"37","North Carolina","37035","Catawba","2017","1,053","",
"37","North Carolina","37035","Catawba","2018","1,247","",
"37","North Carolina","37035","Catawba","2019","702","",
"37","North Carolina","37037","Chatham","2011","79","",
"37","North Carolina","37037","Chatham","2012","82","",
"37","North Carolina","37037","Chatham","2013","95","",
"37","North Carolina","37037","Chatham","2014","125","",
"37","North Carolina","37037","Chatham","2015","140","",
"37","North Carolina","37037","Chatham","2016","162","",
"37","North Carolina","37037","Chatham","2017","214","",
"37","North Carolina","37037","Chatham","2018","293","",
"37","North Carolina","37037","Chatham","2019","191","",
"37","North Carolina","37039","Cherokee","2011","110","",
"37","North Carolina","37039","Cherokee","2012","131","",
"37","North Carolina","37039","Cherokee","2013","53","",
"37","North Carolina","37039","Cherokee","2014","Suppressed","",
"37","North Carolina","37039","Cherokee","2015","6","",
"37","North Carolina","37039","Cherokee","2016","37","",
"37","North Carolina","37039","Cherokee","2017","23","",
"37","North Carolina","37039","Cherokee","2018","54","",
"37","North Carolina","37039","Cherokee","2019","31","",
"37","North Carolina","37041","Chowan","2011","95","",
"37","North Carolina","37041","Chowan","2012","96","",
"37","North Carolina","37041","Chowan","2013","114","",
"37","North Carolina","37041","Chowan","2014","103","",
"37","North Carolina","37041","Chowan","2015","98","",
"37","North Carolina","37041","Chowan","2016","87","",
"37","North Carolina","37041","Chowan","2017","147","",
"37","North Carolina","37041","Chowan","2018","128","",
"37","North Carolina","37041","Chowan","2019","105","",
"37","North Carolina","37043","Clay","2011","21","",
"37","North Carolina","37043","Clay","2012","36","",
"37","North Carolina","37043","Clay","2013","17","",
"37","North Carolina","37043","Clay","2014","Suppressed","",
"37","North Carolina","37043","Clay","2015","0","",
"37","North Carolina","37043","Clay","2016","8","",
"37","North Carolina","37043","Clay","2017","7","",
"37","North Carolina","37043","Clay","2018","12","",
"37","North Carolina","37043","Clay","2019","6","",
"37","North Carolina","37045","Cleveland","2011","1,226","",
"37","North Carolina","37045","Cleveland","2012","993","",
"37","North Carolina","37045","Cleveland","2013","957","",
"37","North Carolina","37045","Cleveland","2014","729","",
"37","North Carolina","37045","Cleveland","2015","579","",
"37","North Carolina","37045","Cleveland","2016","750","",
"37","North Carolina","37045","Cleveland","2017","752","",
"37","North Carolina","37045","Cleveland","2018","840","",
"37","North Carolina","37045","Cleveland","2019","496","",
"37","North Carolina","37047","Columbus","2011","226","",
"37","North Carolina","37047","Columbus","2012","171","",
"37","North Carolina","37047","Columbus","2013","196","",
"37","North Carolina","37047","Columbus","2014","241","",
"37","North Carolina","37047","Columbus","2015","199","",
"37","North Carolina","37047","Columbus","2016","276","",
"37","North Carolina","37047","Columbus","2017","202","",
"37","North Carolina","37047","Columbus","2018","213","",
"37","North Carolina","37047","Columbus","2019","239","",
"37","North Carolina","37049","Craven","2011","940","",
"37","North Carolina","37049","Craven","2012","867","",
"37","North Carolina","37049","Craven","2013","708","",
"37","North Carolina","37049","Craven","2014","524","",
"37","North Carolina","37049","Craven","2015","377","",
"37","North Carolina","37049","Craven","2016","273","",
"37","North Carolina","37049","Craven","2017","303","",
"37","North Carolina","37049","Craven","2018","504","",
"37","North Carolina","37049","Craven","2019","422","",
"37","North Carolina","37051","Cumberland","2011","3,034","",
"37","North Carolina","37051","Cumberland","2012","2,120","",
"37","North Carolina","37051","Cumberland","2013","2,470","",
"37","North Carolina","37051","Cumberland","2014","2,631","",
"37","North Carolina","37051","Cumberland","2015","2,263","",
