"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment",
"47","Tennessee","47001","Anderson","2011","321","",
"47","Tennessee","47001","Anderson","2012","330","",
"47","Tennessee","47001","Anderson","2013","308","",
"47","Tennessee","47001","Anderson","2014","371","",
"47","Tennessee","47001","Anderson","2015","349","",
"47","Tennessee","47001","Anderson","2016","301","",
"47","Tennessee","47001","Anderson","2017","243","",
"47","Tennessee","47001","Anderson","2018","291","",
"47","Tennessee","47001","Anderson","2019","190","",
"47","Tennessee","47003","Bedford","2011","248","",
"47","Tennessee","47003","Bedford","2012","190","",
"47","Tennessee","47003","Bedford","2013","224","",
"47","Tennessee","47003","Bedford","2014","295","",
"47","Tennessee","47003","Bedford","2015","293","",
"47","Tennessee","47003","Bedford","2016","221","",
"47","Tennessee","47003","Bedford","2017","174","",
"47","Tennessee","47003","Bedford","2018","213","",
"47","Tennessee","47003","Bedford","2019","195","",
"47","Tennessee","47005","Benton","2011","72","",
"47","Tennessee","47005","Benton","2012","64","",
"47","Tennessee","47005","Benton","2013","67","",
"47","Tennessee","47005","Benton","2014","62","",
"47","Tennessee","47005","Benton","2015","53","",
"47","Tennessee","47005","Benton","2016","36","",
"47","Tennessee","47005","Benton","2017","38","",
"47","Tennessee","47005","Benton","2018","39","",
"47","Tennessee","47005","Benton","2019","41","",
"47","Tennessee","47007","Bledsoe","2011","57","",
"47","Tennessee","47007","Bledsoe","2012","56","",
"47","Tennessee","47007","Bledsoe","2013","34","",
"47","Tennessee","47007","Bledsoe","2014","36","",
"47","Tennessee","47007","Bledsoe","2015","37","",
"47","Tennessee","47007","Bledsoe","2016","30","",
"47","Tennessee","47007","Bledsoe","2017","35","",
"47","Tennessee","47007","Bledsoe","2018","23","",
"47","Tennessee","47007","Bledsoe","2019","30","",
"47","Tennessee","47009","Blount","2011","385","",
"47","Tennessee","47009","Blount","2012","514","",
"47","Tennessee","47009","Blount","2013","445","",
"47","Tennessee","47009","Blount","2014","495","",
"47","Tennessee","47009","Blount","2015","438","",
"47","Tennessee","47009","Blount","2016","402","",
"47","Tennessee","47009","Blount","2017","396","",
"47","Tennessee","47009","Blount","2018","387","",
"47","Tennessee","47009","Blount","2019","350","",
"47","Tennessee","47011","Bradley","2011","493","",
"47","Tennessee","47011","Bradley","2012","583","",
"47","Tennessee","47011","Bradley","2013","573","",
"47","Tennessee","47011","Bradley","2014","461","",
"47","Tennessee","47011","Bradley","2015","379","",
"47","Tennessee","47011","Bradley","2016","301","",
"47","Tennessee","47011","Bradley","2017","287","",
"47","Tennessee","47011","Bradley","2018","331","",
"47","Tennessee","47011","Bradley","2019","356","",
"47","Tennessee","47013","Campbell","2011","265","",
"47","Tennessee","47013","Campbell","2012","244","",
"47","Tennessee","47013","Campbell","2013","252","",
"47","Tennessee","47013","Campbell","2014","232","",
"47","Tennessee","47013","Campbell","2015","183","",
"47","Tennessee","47013","Campbell","2016","155","",
"47","Tennessee","47013","Campbell","2017","121","",
"47","Tennessee","47013","Campbell","2018","106","",
"47","Tennessee","47013","Campbell","2019","90","",
"47","Tennessee","47015","Cannon","2011","34","",
"47","Tennessee","47015","Cannon","2012","50","",
"47","Tennessee","47015","Cannon","2013","71","",
"47","Tennessee","47015","Cannon","2014","67","",
"47","Tennessee","47015","Cannon","2015","56","",
"47","Tennessee","47015","Cannon","2016","39","",
"47","Tennessee","47015","Cannon","2017","50","",
"47","Tennessee","47015","Cannon","2018","75","",
"47","Tennessee","47015","Cannon","2019","44","",
"47","Tennessee","47017","Carroll","2011","108","",
"47","Tennessee","47017","Carroll","2012","119","",
"47","Tennessee","47017","Carroll","2013","103","",
"47","Tennessee","47017","Carroll","2014","112","",
"47","Tennessee","47017","Carroll","2015","115","",
"47","Tennessee","47017","Carroll","2016","97","",
"47","Tennessee","47017","Carroll","2017","80","",
"47","Tennessee","47017","Carroll","2018","70","",
"47","Tennessee","47017","Carroll","2019","82","",
"47","Tennessee","47019","Carter","2011","313","",
"47","Tennessee","47019","Carter","2012","277","",
"47","Tennessee","47019","Carter","2013","216","",
"47","Tennessee","47019","Carter","2014","227","",
"47","Tennessee","47019","Carter","2015","274","",
"47","Tennessee","47019","Carter","2016","285","",
"47","Tennessee","47019","Carter","2017","226","",
"47","Tennessee","47019","Carter","2018","199","",
"47","Tennessee","47019","Carter","2019","188","",
"47","Tennessee","47021","Cheatham","2011","170","",
"47","Tennessee","47021","Cheatham","2012","223","",
"47","Tennessee","47021","Cheatham","2013","255","",
"47","Tennessee","47021","Cheatham","2014","245","",
"47","Tennessee","47021","Cheatham","2015","213","",
"47","Tennessee","47021","Cheatham","2016","158","",
"47","Tennessee","47021","Cheatham","2017","153","",
"47","Tennessee","47021","Cheatham","2018","137","",
"47","Tennessee","47021","Cheatham","2019","175","",
"47","Tennessee","47023","Chester","2011","58","",
"47","Tennessee","47023","Chester","2012","65","",
"47","Tennessee","47023","Chester","2013","55","",
"47","Tennessee","47023","Chester","2014","34","",
"47","Tennessee","47023","Chester","2015","28","",
"47","Tennessee","47023","Chester","2016","28","",
"47","Tennessee","47023","Chester","2017","35","",
"47","Tennessee","47023","Chester","2018","37","",
"47","Tennessee","47023","Chester","2019","27","",
"47","Tennessee","47025","Claiborne","2011","148","",
"47","Tennessee","47025","Claiborne","2012","130","",
"47","Tennessee","47025","Claiborne","2013","124","",
"47","Tennessee","47025","Claiborne","2014","162","",
"47","Tennessee","47025","Claiborne","2015","79","",
"47","Tennessee","47025","Claiborne","2016","82","",
"47","Tennessee","47025","Claiborne","2017","80","",
"47","Tennessee","47025","Claiborne","2018","65","",
"47","Tennessee","47025","Claiborne","2019","70","",
"47","Tennessee","47027","Clay","2011","35","",
"47","Tennessee","47027","Clay","2012","10","",
"47","Tennessee","47027","Clay","2013","16","",
"47","Tennessee","47027","Clay","2014","19","",
"47","Tennessee","47027","Clay","2015","18","",
"47","Tennessee","47027","Clay","2016","13","",
"47","Tennessee","47027","Clay","2017","24","",
"47","Tennessee","47027","Clay","2018","10","",
"47","Tennessee","47027","Clay","2019","12","",
"47","Tennessee","47029","Cocke","2011","282","",
"47","Tennessee","47029","Cocke","2012","307","",
"47","Tennessee","47029","Cocke","2013","247","",
"47","Tennessee","47029","Cocke","2014","272","",
"47","Tennessee","47029","Cocke","2015","268","",
"47","Tennessee","47029","Cocke","2016","209","",
"47","Tennessee","47029","Cocke","2017","159","",
"47","Tennessee","47029","Cocke","2018","148","",
"47","Tennessee","47029","Cocke","2019","143","",
"47","Tennessee","47031","Coffee","2011","338","",
"47","Tennessee","47031","Coffee","2012","367","",
"47","Tennessee","47031","Coffee","2013","382","",
"47","Tennessee","47031","Coffee","2014","284","",
"47","Tennessee","47031","Coffee","2015","288","",
"47","Tennessee","47031","Coffee","2016","164","",
"47","Tennessee","47031","Coffee","2017","195","",
"47","Tennessee","47031","Coffee","2018","161","",
"47","Tennessee","47031","Coffee","2019","200","",
"47","Tennessee","47033","Crockett","2011","80","",
"47","Tennessee","47033","Crockett","2012","64","",
"47","Tennessee","47033","Crockett","2013","37","",
"47","Tennessee","47033","Crockett","2014","59","",
"47","Tennessee","47033","Crockett","2015","29","",
"47","Tennessee","47033","Crockett","2016","26","",
"47","Tennessee","47033","Crockett","2017","39","",
